CrashID,State,Date,Month,Year,Dayweek,Time,Crash_Type,Number_of_Fatalities,Bus_Involvement,Heavy_Rigid_Truck_Involvement,Articulated_Truck_Involvement,Speed_Limit
5200307260093,WA,26-JUL-2003,7,2003,Saturday,15:00:00,Single vehicle,2,No, ,No,80
1200307270259,NSW,27-JUL-2003,7,2003,Sunday,13:45:00,Pedestrian,1,No,No,No,60
2200307270182,VIC,27-JUL-2003,7,2003,Sunday,23:16:00, Multiple vehicle,1,No,No,Yes,100
3200307270161,QLD,27-JUL-2003,7,2003,Sunday,7:00:00,Single vehicle,1,No,No,No,80
3200307270162,QLD,27-JUL-2003,7,2003,Sunday,14:00:00,Single vehicle,1,No,No,No,100
1200307300260,NSW,30-JUL-2003,7,2003,Wednesday,18:25:00,Pedestrian,1,No,No,No,50
5200307310094,WA,31-JUL-2003,7,2003,Thursday,14:00:00,Pedestrian,1,No, ,No,70
5200307310095,WA,31-JUL-2003,7,2003,Thursday,23:15:00,Single vehicle,1,No, ,No,60
1200308010261,NSW,01-AUG-2003,8,2003,Friday,0:05:00,Pedestrian,1,No,No,Yes,100
3200308010163,QLD,01-AUG-2003,8,2003,Friday,6:00:00,Pedestrian,1,No,No,No,100
1200308020262,NSW,02-AUG-2003,8,2003,Saturday,12:00:00, Multiple vehicle,1,No,No,No,100
1200308020263,NSW,02-AUG-2003,8,2003,Saturday,4:00:00,Single vehicle,1,No,No,Yes,110
1200308020264,NSW,02-AUG-2003,8,2003,Saturday,16:00:00, Multiple vehicle,1,No,No,No,100
2200308020183,VIC,02-AUG-2003,8,2003,Saturday,23:50:00,Single vehicle,1,No,No,No,100
2200308020184,VIC,02-AUG-2003,8,2003,Saturday,16:40:00,Pedestrian,1,No,No,No,50
2200308020185,VIC,02-AUG-2003,8,2003,Saturday,6:30:00,Single vehicle,1,No,No,No,100
3200308020164,QLD,02-AUG-2003,8,2003,Saturday,9:00:00, Multiple vehicle,1,No,No,No,60
3200308020165,QLD,02-AUG-2003,8,2003,Saturday,14:00:00,Single vehicle,1,No,No,No,100
7200308020026,NT,02-AUG-2003,8,2003,Saturday,22:15:00,Pedestrian,1,No,No,No,80
1200308030265,NSW,03-AUG-2003,8,2003,Sunday,20:30:00,Pedestrian,1,No,No,No,110
1200308030266,NSW,03-AUG-2003,8,2003,Sunday,21:10:00, Multiple vehicle,1,No,No,Yes,60
2200308040186,VIC,04-AUG-2003,8,2003,Monday,16:20:00, Multiple vehicle,1,No,No,No,70
7200308040027,NT,04-AUG-2003,8,2003,Monday,16:50:00,Pedestrian,1,No,No,No,80
1200308060267,NSW,06-AUG-2003,8,2003,Wednesday,16:20:00,Pedestrian,1,Yes,No,No,60
2200308060187,VIC,06-AUG-2003,8,2003,Wednesday,13:05:00, Multiple vehicle,1,No,No,No,80
2200308060188,VIC,06-AUG-2003,8,2003,Wednesday,22:35:00, Multiple vehicle,1,No,No,No,60
7200308060028,NT,06-AUG-2003,8,2003,Wednesday,18:00:00,Single vehicle,1,No,No,No,900
1200308070268,NSW,07-AUG-2003,8,2003,Thursday,12:50:00, Multiple vehicle,1,No,No,No,100
2200308070189,VIC,07-AUG-2003,8,2003,Thursday,20:05:00,Single vehicle,1,No,No,No,100
1200308080269,NSW,08-AUG-2003,8,2003,Friday,1:50:00,Single vehicle,1,No,No,No,100
1200308080270,NSW,08-AUG-2003,8,2003,Friday,0:30:00,Single vehicle,2,No,No,No,50
3200308080166,QLD,08-AUG-2003,8,2003,Friday,1:00:00,Single vehicle,1,No,No,No,100
3200308080167,QLD,08-AUG-2003,8,2003,Friday,8:00:00, Multiple vehicle,1,No,No,No,50
4200308080075,SA,08-AUG-2003,8,2003,Friday,14:10:00,Single vehicle,1,No,No,No,100
5200308080096,WA,08-AUG-2003,8,2003,Friday,16:22:00, Multiple vehicle,1,No, ,No,80
3200308090168,QLD,09-AUG-2003,8,2003,Saturday,7:00:00, Multiple vehicle,1,No,No,No,50
5200308090097,WA,09-AUG-2003,8,2003,Saturday,17:00:00,Single vehicle,1,No, ,No,110
1200308100271,NSW,10-AUG-2003,8,2003,Sunday,20:15:00,Single vehicle,1,No,No,No,110
3200308100169,QLD,10-AUG-2003,8,2003,Sunday,23:00:00,Single vehicle,1,No,No,No,100
4200308100076,SA,10-AUG-2003,8,2003,Sunday,6:15:00,Pedestrian,1,No,No,No,60
4200308100077,SA,10-AUG-2003,8,2003,Sunday,8:50:00,Single vehicle,1,No,No,No,80
4200308100078,SA,10-AUG-2003,8,2003,Sunday,16:25:00, Multiple vehicle,2,No,No,No,60
6200308100025,TAS,10-AUG-2003,8,2003,Sunday,16:55:00, Multiple vehicle,1,No, ,No,100
1200308110272,NSW,11-AUG-2003,8,2003,Monday,16:30:00, Multiple vehicle,1,No,No,No,60
2200308110190,VIC,11-AUG-2003,8,2003,Monday,8:15:00,Pedestrian,1,Yes,No,No,50
2200308110191,VIC,11-AUG-2003,8,2003,Monday,10:00:00,Single vehicle,1,No,Yes,No,100
3200308110170,QLD,11-AUG-2003,8,2003,Monday,7:00:00,Single vehicle,1,No,No,No,100
2200308120192,VIC,12-AUG-2003,8,2003,Tuesday,23:00:00,Single vehicle,1,No,No,No,100
2200308120193,VIC,12-AUG-2003,8,2003,Tuesday,11:05:00,Single vehicle,1,No,No,No,100
3200308120171,QLD,12-AUG-2003,8,2003,Tuesday,0:00:00,Single vehicle,1,No,No,No,100
4200308120079,SA,12-AUG-2003,8,2003,Tuesday,14:30:00,Single vehicle,1,No,No,Yes,60
5200308120098,WA,12-AUG-2003,8,2003,Tuesday,22:20:00,Single vehicle,1,No, ,No,100
1200308130273,NSW,13-AUG-2003,8,2003,Wednesday,19:10:00,Pedestrian,1,No,No,No,60
1200308130274,NSW,13-AUG-2003,8,2003,Wednesday,18:25:00,Pedestrian,1,No,No,No,50
1200308130275,NSW,13-AUG-2003,8,2003,Wednesday,20:24:00,Single vehicle,2,No,No,No,80
3200308130172,QLD,13-AUG-2003,8,2003,Wednesday,12:00:00,Single vehicle,1,No,No,No,100
3200308130173,QLD,13-AUG-2003,8,2003,Wednesday,16:00:00,Pedestrian,1,No,No,No,50
3200308130174,QLD,13-AUG-2003,8,2003,Wednesday,20:00:00, Multiple vehicle,1,No,No,No,60
7200308130029,NT,13-AUG-2003,8,2003,Wednesday,12:00:00,Single vehicle,1,Yes,No,No,900
1200308140276,NSW,14-AUG-2003,8,2003,Thursday,6:50:00,Pedestrian,1,No,No,No,50
1200308140277,NSW,14-AUG-2003,8,2003,Thursday,5:05:00,Single vehicle,1,No,No,Yes,100
1200308140278,NSW,14-AUG-2003,8,2003,Thursday,10:20:00,Single vehicle,1,No,Yes,No,60
1200308140279,NSW,14-AUG-2003,8,2003,Thursday,18:25:00, Multiple vehicle,1,No,No,No,80
1200308140280,NSW,14-AUG-2003,8,2003,Thursday,16:45:00,Pedestrian,1,No,No,No,60
3200308140175,QLD,14-AUG-2003,8,2003,Thursday,17:00:00,Pedestrian,2,No,No,No,60
4200308140080,SA,14-AUG-2003,8,2003,Thursday,10:00:00,Pedestrian,1,No,No,No,60
6200308140026,TAS,14-AUG-2003,8,2003,Thursday,18:15:00, Multiple vehicle,1,No, ,No,60
7200308140030,NT,14-AUG-2003,8,2003,Thursday,22:49:00,Pedestrian,1,No,No,No,70
1200308150281,NSW,15-AUG-2003,8,2003,Friday,2:00:00,Single vehicle,1,No,No,No,50
1200308150282,NSW,15-AUG-2003,8,2003,Friday,1:20:00,Single vehicle,2,No,No,No,60
1200308150283,NSW,15-AUG-2003,8,2003,Friday,13:20:00, Multiple vehicle,1,No,No,No,60
1200308150284,NSW,15-AUG-2003,8,2003,Friday,14:30:00,Pedestrian,1,No,No,Yes,50
3200308150176,QLD,15-AUG-2003,8,2003,Friday,1:00:00,Single vehicle,1,No,No,No,70
3200308150177,QLD,15-AUG-2003,8,2003,Friday,11:00:00,Single vehicle,1,No,No,No,100
1200308160285,NSW,16-AUG-2003,8,2003,Saturday,8:15:00,Single vehicle,1,No,No,No,100
1200308160286,NSW,16-AUG-2003,8,2003,Saturday,14:59:00, Multiple vehicle,2,No,No,No,100
1200308160287,NSW,16-AUG-2003,8,2003,Saturday,14:40:00,Single vehicle,1,No,No,No,80
1200308160288,NSW,16-AUG-2003,8,2003,Saturday,14:00:00,Single vehicle,1,No,No,No,60
2200308160194,VIC,16-AUG-2003,8,2003,Saturday,1:00:00,Single vehicle,1,No,No,No,100
2200308160195,VIC,16-AUG-2003,8,2003,Saturday,18:00:00, Multiple vehicle,1,No,No,No,80
3200308160178,QLD,16-AUG-2003,8,2003,Saturday,16:00:00,Single vehicle,1,No,No,No,60
5200308160099,WA,16-AUG-2003,8,2003,Saturday,0:06:00,Single vehicle,1,No, ,No,60
5200308160100,WA,16-AUG-2003,8,2003,Saturday,4:10:00,Single vehicle,1,No, ,No,60
7200308160031,NT,16-AUG-2003,8,2003,Saturday,18:20:00,Single vehicle,1,No,No,No,80
1200308170289,NSW,17-AUG-2003,8,2003,Sunday,7:20:00,Single vehicle,1,No,No,No,100
1200308170290,NSW,17-AUG-2003,8,2003,Sunday,22:30:00, Multiple vehicle,1,No,No,No,60
4200308170081,SA,17-AUG-2003,8,2003,Sunday,2:45:00,Pedestrian,1,No,No,No,50
4200308170082,SA,17-AUG-2003,8,2003,Sunday,3:10:00,Pedestrian,1,No,No,No,80
1200308180291,NSW,18-AUG-2003,8,2003,Monday,2:30:00,Pedestrian,1,No,No,No,50
4200308180083,SA,18-AUG-2003,8,2003,Monday,6:59:00, Multiple vehicle,1,No,No,No,60
5200308180101,WA,18-AUG-2003,8,2003,Monday,10:13:00, Multiple vehicle,1,No, ,No,70
1200308190292,NSW,19-AUG-2003,8,2003,Tuesday,0:05:00, Multiple vehicle,2,No,No,Yes,100
1200308190293,NSW,19-AUG-2003,8,2003,Tuesday,11:45:00,Single vehicle,1,No,No,No,80
1200308200294,NSW,20-AUG-2003,8,2003,Wednesday,15:58:00,Single vehicle,1,No,No,No,100
3200308200179,QLD,20-AUG-2003,8,2003,Wednesday,18:00:00, Multiple vehicle,1,No,No,No,60
1200308210295,NSW,21-AUG-2003,8,2003,Thursday,1:15:00, Multiple vehicle,1,No,No,Yes,100
1200308210296,NSW,21-AUG-2003,8,2003,Thursday,18:30:00,Single vehicle,1,No,No,No,100
1200308210297,NSW,21-AUG-2003,8,2003,Thursday,6:45:00, Multiple vehicle,1,No,No,No,60
3200308210180,QLD,21-AUG-2003,8,2003,Thursday,20:00:00,Pedestrian,1,No,No,No,50
5200308210102,WA,21-AUG-2003,8,2003,Thursday,21:20:00,Single vehicle,1,No, ,No,110
7200308210032,NT,21-AUG-2003,8,2003,Thursday,12:44:00,Single vehicle,2,No,No,No,900
1200308220298,NSW,22-AUG-2003,8,2003,Friday,16:30:00, Multiple vehicle,1,No,No,No,100
2200308220196,VIC,22-AUG-2003,8,2003,Friday,14:28:00,Single vehicle,1,No,No,No,100
2200308220197,VIC,22-AUG-2003,8,2003,Friday,7:00:00, Multiple vehicle,1,No,No,No,60
7200308220033,NT,22-AUG-2003,8,2003,Friday,19:45:00,Pedestrian,1,No,Yes,No,40
1200308230299,NSW,23-AUG-2003,8,2003,Saturday,19:45:00, Multiple vehicle,1,No,No,No,70
1200308230300,NSW,23-AUG-2003,8,2003,Saturday,12:55:00,Pedestrian,1,No,No,No,60
1200308230301,NSW,23-AUG-2003,8,2003,Saturday,2:40:00,Single vehicle,1,No,No,No,80
2200308230198,VIC,23-AUG-2003,8,2003,Saturday,17:42:00,Single vehicle,1,No,No,No,80
3200308230181,QLD,23-AUG-2003,8,2003,Saturday,19:00:00,Pedestrian,1,No,No,No,60
4200308230084,SA,23-AUG-2003,8,2003,Saturday,19:10:00,Single vehicle,1,No,No,No,100
4200308230085,SA,23-AUG-2003,8,2003,Saturday,15:30:00,Single vehicle,1,No,No,No,100
2200308240199,VIC,24-AUG-2003,8,2003,Sunday,1:00:00,Single vehicle,1,No,No,No,100
2200308240200,VIC,24-AUG-2003,8,2003,Sunday,0:30:00,Pedestrian,1,No,No,No,70
5200308240103,WA,24-AUG-2003,8,2003,Sunday,2:20:00,Single vehicle,1,No, ,No, 
3200308250182,QLD,25-AUG-2003,8,2003,Monday,10:00:00, Multiple vehicle,1,No,No,No,80
2200308260201,VIC,26-AUG-2003,8,2003,Tuesday,18:00:00, Multiple vehicle,1,No,No,No,100
4200308260086,SA,26-AUG-2003,8,2003,Tuesday,7:55:00,Single vehicle,2,No,No,No,100
1200308270302,NSW,27-AUG-2003,8,2003,Wednesday,15:55:00, Multiple vehicle,1,No,No,No,110
3200308270183,QLD,27-AUG-2003,8,2003,Wednesday,15:00:00,Single vehicle,1,No,No,No,80
3200308270184,QLD,27-AUG-2003,8,2003,Wednesday,15:00:00, Multiple vehicle,1,No,No,No,60
3200308270185,QLD,27-AUG-2003,8,2003,Wednesday,21:00:00,Pedestrian,1,No,No,Yes,100
1200308280303,NSW,28-AUG-2003,8,2003,Thursday,15:50:00, Multiple vehicle,1,No,No,No,100
2200308280202,VIC,28-AUG-2003,8,2003,Thursday,22:40:00,Pedestrian,1,No,No,No,100
2200308280203,VIC,28-AUG-2003,8,2003,Thursday,16:15:00,Single vehicle,1,No,No,No,100
4200308280087,SA,28-AUG-2003,8,2003,Thursday,12:50:00,Single vehicle,1,No,No,No,100
4200308280088,SA,28-AUG-2003,8,2003,Thursday,18:10:00, Multiple vehicle,1,No,No,Yes,100
1200308290304,NSW,29-AUG-2003,8,2003,Friday,1:45:00, Multiple vehicle,1,No,No,No,70
3200308300186,QLD,30-AUG-2003,8,2003,Saturday,15:00:00, Multiple vehicle,2,No,No,Yes,100
3200308300187,QLD,30-AUG-2003,8,2003,Saturday,14:00:00,Single vehicle,1,No,No,No,100
5200308300104,WA,30-AUG-2003,8,2003,Saturday,13:00:00,Single vehicle,1,No, ,No,110
6200308300027,TAS,30-AUG-2003,8,2003,Saturday,13:45:00, Multiple vehicle,1,No, ,No,110
1200308310305,NSW,31-AUG-2003,8,2003,Sunday,3:55:00,Single vehicle,1,No,No,No,80
1200308310306,NSW,31-AUG-2003,8,2003,Sunday,1:57:00,Pedestrian,1,No,No,No,60
2200308310204,VIC,31-AUG-2003,8,2003,Sunday,17:07:00, Multiple vehicle,2,No,No,No,60
3200308310188,QLD,31-AUG-2003,8,2003,Sunday,2:00:00,Single vehicle,1,No,No,No,80
3200309010189,QLD,01-SEP-2003,9,2003,Monday,19:00:00,Single vehicle,1,No,No,No,60
5200309010105,WA,01-SEP-2003,9,2003,Monday,10:40:00, Multiple vehicle,1,No, ,Yes,100
1200309020307,NSW,02-SEP-2003,9,2003,Tuesday,17:23:00,Pedestrian,1,No,No,No,50
1200309020308,NSW,02-SEP-2003,9,2003,Tuesday,18:20:00,Pedestrian,1,No,No,No,100
1200309020309,NSW,02-SEP-2003,9,2003,Tuesday,22:30:00,Single vehicle,1,No,No,No,100
2200309020205,VIC,02-SEP-2003,9,2003,Tuesday,15:30:00, Multiple vehicle,2,No,No,No,100
3200309020190,QLD,02-SEP-2003,9,2003,Tuesday,11:00:00,Single vehicle,1,No,No,No,100
1200309030310,NSW,03-SEP-2003,9,2003,Wednesday,20:45:00, Multiple vehicle,2,No,No,Yes,40
3200309030191,QLD,03-SEP-2003,9,2003,Wednesday,21:00:00, Multiple vehicle,1,No,No,No,80
5200309030106,WA,03-SEP-2003,9,2003,Wednesday,10:20:00,Single vehicle,1,No, ,No,110
5200309030107,WA,03-SEP-2003,9,2003,Wednesday,16:50:00,Single vehicle,2,No, ,No,110
5200309030108,WA,03-SEP-2003,9,2003,Wednesday,21:35:00, Multiple vehicle,1,No, ,No,90
2200309040206,VIC,04-SEP-2003,9,2003,Thursday,22:28:00, Multiple vehicle,1,No,No,No,60
7200309040034,NT,04-SEP-2003,9,2003,Thursday,13:28:00,Single vehicle,1,No,No,No,900
1200309050311,NSW,05-SEP-2003,9,2003,Friday,15:45:00,Single vehicle,1,No,No,No,100
1200309050312,NSW,05-SEP-2003,9,2003,Friday,16:01:00,Single vehicle,1,No,No,No,100
1200309050313,NSW,05-SEP-2003,9,2003,Friday,0:30:00,Single vehicle,1,No,No,No,100
2200309050207,VIC,05-SEP-2003,9,2003,Friday,14:17:00, Multiple vehicle,1,No,No,No,100
2200309050208,VIC,05-SEP-2003,9,2003,Friday,15:30:00, Multiple vehicle,1,No,Yes,No,60
2200309050209,VIC,05-SEP-2003,9,2003,Friday,9:05:00, Multiple vehicle,1,No,No,No,70
3200309050192,QLD,05-SEP-2003,9,2003,Friday,1:00:00,Single vehicle,1,No,No,No,80
3200309050193,QLD,05-SEP-2003,9,2003,Friday,16:00:00, Multiple vehicle,1,No,Yes,No,80
4200309050089,SA,05-SEP-2003,9,2003,Friday,22:10:00, Multiple vehicle,2,Yes,No,No,60
2200309060210,VIC,06-SEP-2003,9,2003,Saturday,5:25:00, Multiple vehicle,1,No,No,No,60
2200309060211,VIC,06-SEP-2003,9,2003,Saturday,14:34:00, Multiple vehicle,1,No,No,No,100
2200309060212,VIC,06-SEP-2003,9,2003,Saturday,18:06:00, Multiple vehicle,1,No,No,No,100
4200309060090,SA,06-SEP-2003,9,2003,Saturday,7:30:00,Single vehicle,1,No,No,No,80
5200309060109,WA,06-SEP-2003,9,2003,Saturday,2:05:00,Single vehicle,2,No, ,No,100
7200309060035,NT,06-SEP-2003,9,2003,Saturday,4:30:00,Single vehicle,3,No,No,No,900
1200309090314,NSW,09-SEP-2003,9,2003,Tuesday,9:20:00, Multiple vehicle,1,No,Yes,No,100
2200309090213,VIC,09-SEP-2003,9,2003,Tuesday,8:15:00,Single vehicle,2,No,No,No,100
4200309090091,SA,09-SEP-2003,9,2003,Tuesday,14:30:00,Single vehicle,1,No,No,Yes,80
1200309100315,NSW,10-SEP-2003,9,2003,Wednesday,7:30:00,Pedestrian,1,No,No,No,60
1200309100316,NSW,10-SEP-2003,9,2003,Wednesday,15:00:00, Multiple vehicle,1,No,No,No,60
2200309100214,VIC,10-SEP-2003,9,2003,Wednesday,13:20:00,Single vehicle,1,No,No,No,100
3200309100194,QLD,10-SEP-2003,9,2003,Wednesday,17:00:00,Pedestrian,1,No,Yes,No,100
4200309100092,SA,10-SEP-2003,9,2003,Wednesday,13:20:00,Single vehicle,1,No,No,No,110
4200309100093,SA,10-SEP-2003,9,2003,Wednesday,13:48:00,Single vehicle,1,No,No,No,60
3200309110195,QLD,11-SEP-2003,9,2003,Thursday,10:00:00,Single vehicle,1,No,No,No,100
3200309110196,QLD,11-SEP-2003,9,2003,Thursday,22:00:00,Single vehicle,1,No,No,No,50
1200309120317,NSW,12-SEP-2003,9,2003,Friday,9:30:00, Multiple vehicle,1,No,No,No,80
1200309120318,NSW,12-SEP-2003,9,2003,Friday,21:45:00,Single vehicle,1,No,No,No,40
1200309120319,NSW,12-SEP-2003,9,2003,Friday,23:30:00,Single vehicle,1,No,No,No,60
4200309120094,SA,12-SEP-2003,9,2003,Friday,17:30:00,Single vehicle,1,No,No,No,100
5200309120110,WA,12-SEP-2003,9,2003,Friday,15:10:00,Pedestrian,1,No, ,No,70
1200309130320,NSW,13-SEP-2003,9,2003,Saturday,23:30:00,Single vehicle,1,No,No,No,60
4200309130095,SA,13-SEP-2003,9,2003,Saturday,17:15:00,Single vehicle,1,No,No,No,110
2200309140215,VIC,14-SEP-2003,9,2003,Sunday,10:20:00,Pedestrian,1,No,No,No,80
3200309140197,QLD,14-SEP-2003,9,2003,Sunday,11:00:00,Single vehicle,1,No,No,No,100
3200309140198,QLD,14-SEP-2003,9,2003,Sunday,13:00:00,Single vehicle,1,No,No,No,100
1200309150321,NSW,15-SEP-2003,9,2003,Monday,15:10:00, Multiple vehicle,1,No,No,No,100
3200309150199,QLD,15-SEP-2003,9,2003,Monday,12:00:00, Multiple vehicle,1,No,No,No,70
3200309150200,QLD,15-SEP-2003,9,2003,Monday,12:00:00, Multiple vehicle,2,No,No,No,100
1200309160322,NSW,16-SEP-2003,9,2003,Tuesday,19:30:00,Pedestrian,1,No,No,No,50
3200309160201,QLD,16-SEP-2003,9,2003,Tuesday,9:00:00, Multiple vehicle,1,No,No,No,100
5200309160111,WA,16-SEP-2003,9,2003,Tuesday,23:40:00,Single vehicle,1,No, ,No,80
6200309160028,TAS,16-SEP-2003,9,2003,Tuesday,19:50:00,Pedestrian,1,No, ,No,60
3200309170202,QLD,17-SEP-2003,9,2003,Wednesday,20:00:00, Multiple vehicle,1,No,No,No,70
1200309180323,NSW,18-SEP-2003,9,2003,Thursday,10:10:00, Multiple vehicle,1,No,No,No,60
1200309180324,NSW,18-SEP-2003,9,2003,Thursday,13:00:00,Pedestrian,1,No,Yes,No,60
1200309180325,NSW,18-SEP-2003,9,2003,Thursday,22:30:00,Single vehicle,1,No,No,No,80
3200309180203,QLD,18-SEP-2003,9,2003,Thursday,17:00:00, Multiple vehicle,1,No,No,No,80
3200309180204,QLD,18-SEP-2003,9,2003,Thursday,22:00:00, Multiple vehicle,2,No,No,No,100
1200309190326,NSW,19-SEP-2003,9,2003,Friday,0:30:00,Single vehicle,1,No,No,No,50
5200309190112,WA,19-SEP-2003,9,2003,Friday,20:15:00,Single vehicle,1,No, ,No,110
6200309190029,TAS,19-SEP-2003,9,2003,Friday, ,Single vehicle,1,No, ,No,100
1200309200327,NSW,20-SEP-2003,9,2003,Saturday,17:15:00, Multiple vehicle,1,No,No,No,80
2200309200216,VIC,20-SEP-2003,9,2003,Saturday,12:30:00,Single vehicle,1,No,No,No, 
2200309200217,VIC,20-SEP-2003,9,2003,Saturday,13:00:00,Single vehicle,1,No,No,No,50
3200309200205,QLD,20-SEP-2003,9,2003,Saturday,0:00:00,Single vehicle,1,No,No,No,100
3200309200206,QLD,20-SEP-2003,9,2003,Saturday,14:00:00,Single vehicle,1,No,No,No,100
3200309200207,QLD,20-SEP-2003,9,2003,Saturday,18:00:00,Single vehicle,1,No,No,No,80
4200309200096,SA,20-SEP-2003,9,2003,Saturday,0:05:00,Single vehicle,1,No,No,No,90
1200309210328,NSW,21-SEP-2003,9,2003,Sunday,0:01:00,Single vehicle,3,No,No,No,100
2200309210218,VIC,21-SEP-2003,9,2003,Sunday,21:50:00, Multiple vehicle,1,No,No,No,60
3200309210208,QLD,21-SEP-2003,9,2003,Sunday,2:00:00,Single vehicle,1,No,No,No,60
5200309210113,WA,21-SEP-2003,9,2003,Sunday,15:40:00,Single vehicle,1,No, ,No,60
2200309220219,VIC,22-SEP-2003,9,2003,Monday,19:40:00,Single vehicle,1,No,No,No,100
3200309220209,QLD,22-SEP-2003,9,2003,Monday,13:00:00, Multiple vehicle,1,No,No,No,100
5200309220114,WA,22-SEP-2003,9,2003,Monday,5:00:00,Single vehicle,1,No, ,No,110
5200309220115,WA,22-SEP-2003,9,2003,Monday,22:00:00,Single vehicle,1,No, ,No,60
2200309230220,VIC,23-SEP-2003,9,2003,Tuesday,21:40:00,Single vehicle,1,No,No,No,80
4200309230097,SA,23-SEP-2003,9,2003,Tuesday,16:00:00,Single vehicle,1,No,No,No,100
1200309240329,NSW,24-SEP-2003,9,2003,Wednesday,17:05:00,Pedestrian,1,No,No,No,60
1200309240330,NSW,24-SEP-2003,9,2003,Wednesday,17:23:00, Multiple vehicle,1,No,No,No,100
4200309240098,SA,24-SEP-2003,9,2003,Wednesday,14:00:00, Multiple vehicle,1,No,No,No,50
1200309250331,NSW,25-SEP-2003,9,2003,Thursday,12:30:00, Multiple vehicle,1,No,No,No,60
1200309260332,NSW,26-SEP-2003,9,2003,Friday,19:15:00, Multiple vehicle,1,No,No,No,70
3200309260210,QLD,26-SEP-2003,9,2003,Friday,2:00:00,Single vehicle,1,No,No,No,50
1200309270333,NSW,27-SEP-2003,9,2003,Saturday,18:30:00,Pedestrian,1,Yes,No,No,50
3200309270211,QLD,27-SEP-2003,9,2003,Saturday,0:00:00, Multiple vehicle,1,No,No,No,60
1200309280334,NSW,28-SEP-2003,9,2003,Sunday,0:50:00,Single vehicle,1,No,No,No,60
1200309280335,NSW,28-SEP-2003,9,2003,Sunday,1:45:00,Pedestrian,1,No,No,No,60
1200309280336,NSW,28-SEP-2003,9,2003,Sunday,4:42:00,Single vehicle,1,No,No,No,60
1200309280337,NSW,28-SEP-2003,9,2003,Sunday,18:15:00, Multiple vehicle,2,No,No,No,50
1200309280338,NSW,28-SEP-2003,9,2003,Sunday,3:05:00,Single vehicle,1,No,No,No,60
1200309280339,NSW,28-SEP-2003,9,2003,Sunday,19:50:00, Multiple vehicle,1,No,No,No,60
2200309280221,VIC,28-SEP-2003,9,2003,Sunday,16:45:00,Single vehicle,1,No,No,No,100
1200309290340,NSW,29-SEP-2003,9,2003,Monday,5:30:00,Single vehicle,1,No,No,No,60
1200309300341,NSW,30-SEP-2003,9,2003,Tuesday,15:40:00,Pedestrian,1,No,No,No,50
1200309300342,NSW,30-SEP-2003,9,2003,Tuesday,18:45:00,Pedestrian,1,No,No,No,60
2200309300222,VIC,30-SEP-2003,9,2003,Tuesday,16:50:00,Single vehicle,1,No,No,No,100
2200309300223,VIC,30-SEP-2003,9,2003,Tuesday,0:40:00, Multiple vehicle,3,No,No,Yes,100
4200309300099,SA,30-SEP-2003,9,2003,Tuesday,20:00:00,Single vehicle,1,No,No,No,100
5200309300116,WA,30-SEP-2003,9,2003,Tuesday,7:25:00, Multiple vehicle,1,No, ,No,60
1200310010343,NSW,01-OCT-2003,10,2003,Wednesday,15:00:00, Multiple vehicle,4,No,Yes,No,100
1200310010344,NSW,01-OCT-2003,10,2003,Wednesday,17:26:00,Single vehicle,1,No,No,No,80
3200310010212,QLD,01-OCT-2003,10,2003,Wednesday,12:00:00,Single vehicle,1,No,No,No,50
4200310010100,SA,01-OCT-2003,10,2003,Wednesday,17:50:00,Single vehicle,1,No,No,No,100
1200310020345,NSW,02-OCT-2003,10,2003,Thursday,6:32:00, Multiple vehicle,1,No,No,No,60
1200310020346,NSW,02-OCT-2003,10,2003,Thursday,14:58:00, Multiple vehicle,1,No,No,No,100
1200310020347,NSW,02-OCT-2003,10,2003,Thursday,20:20:00, Multiple vehicle,1,No,No,No,60
1200310020348,NSW,02-OCT-2003,10,2003,Thursday,22:15:00,Single vehicle,1,No,No,No,100
4200310020101,SA,02-OCT-2003,10,2003,Thursday,15:15:00,Single vehicle,1,No,No,No,100
3200310030213,QLD,03-OCT-2003,10,2003,Friday,3:00:00,Single vehicle,1,No,No,No,100
5200310030117,WA,03-OCT-2003,10,2003,Friday,18:30:00,Single vehicle,2,No, ,No,110
6200310030030,TAS,03-OCT-2003,10,2003,Friday,22:15:00,Single vehicle,1,No, ,No,60
1200310040349,NSW,04-OCT-2003,10,2003,Saturday,10:10:00, Multiple vehicle,1,No,No,No,100
2200310040224,VIC,04-OCT-2003,10,2003,Saturday,16:50:00,Single vehicle,1,No,No,No,100
4200310040102,SA,04-OCT-2003,10,2003,Saturday,15:30:00,Single vehicle,1,No,No,No,80
7200310040036,NT,04-OCT-2003,10,2003,Saturday,19:28:00,Pedestrian,1,No,No,No,70
1200310050350,NSW,05-OCT-2003,10,2003,Sunday,9:00:00,Single vehicle,1,No,No,No,100
3200310050214,QLD,05-OCT-2003,10,2003,Sunday,5:00:00,Single vehicle,1,No,No,No,60
4200310050103,SA,05-OCT-2003,10,2003,Sunday,12:30:00, Multiple vehicle,2,No,No,No,100
5200310060118,WA,06-OCT-2003,10,2003,Monday,8:00:00,Single vehicle,1,No, ,No,110
3200310070215,QLD,07-OCT-2003,10,2003,Tuesday,23:00:00,Single vehicle,2,No,No,No,50
4200310070104,SA,07-OCT-2003,10,2003,Tuesday,15:40:00, Multiple vehicle,1,No,No,No,100
5200310070119,WA,07-OCT-2003,10,2003,Tuesday,18:04:00, Multiple vehicle,1,No, ,No,80
